"MSNDATE","THEATER","COUNTRY_FLYING_MISSION","NAF","UNIT_ID","AIRCRAFT_NAME","AC_ATTACKING","TAKEOFF_BASE","TAKEOFF_COUNTRY","TAKEOFF_LATITUDE","TAKEOFF_LONGITUDE","TGT_COUNTRY","TGT_LOCATION","TGT_LATITUDE","TGT_LONGITUDE","TONS_HE","TONS_IC","TONS_FRAG","TOTAL_TONS"
08/03/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",4,,,,,"GERMANY","BOTTROP",51.53,6.98,1,0,0,1
08/03/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",4,,,,,"GERMANY","GELSENKIRCHEN",51.5,7.08,1,0,0,1
08/03/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",4,,,,,"GERMANY","GELSENKIRCHEN",51.5,7.08,1,0,0,1
08/10/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",4,,,,,"GERMANY","DUISBURG",51.43,6.75,1,0,0,1
08/10/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",4,,,,,"GERMANY","HOMBERG",51.47,6.63,1,0,0,1
08/24/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",4,,,,,"GERMANY","KNAPSACK NR COLOGNE",50.87,6.85,1,0,0,1
08/30/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",4,,,,,"GERMANY","BERLIN",52.53,13.42,1,0,0,1
09/02/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",4,,,,,"GERMANY","LUDWIGSHAFEN",49.47,8.45,1,0,0,1
09/09/1940,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",4,,,,,"GERMANY","BERLIN",52.53,13.42,1,0,0,1
09/29/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",4,,,,,"GERMANY","BITTERFELD",51.62,12.33,1,0,0,1
09/29/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",4,,,,,"GERMANY","BITTERFELD",51.62,12.33,1,0,0,1
10/07/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",4,,,,,"GERMANY","BERLIN",52.53,13.42,1,0,0,1
11/01/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",4,,,,,"GERMANY","BERLIN",52.53,13.42,1,0,0,1
11/06/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",4,,,,,"GERMANY","MANNHEIM",49.48,8.47,1,0,0,1
11/10/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",4,,,,,"GERMANY","MANNHEIM",49.48,8.47,1,0,0,1
11/16/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",4,,,,,"GERMANY","WILHELMSBURG",53.5,10.03,1,0,0,1
12/21/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",4,,,,,"GERMANY","NARRENTHAL",,,1,0,0,1
04/30/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",4,,,,,"GERMANY","WILHELMSHAVEN",53.53,8.13,1,0,0,1
06/02/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",4,,,,,"GERMANY","AACHEN",50.78,6.08,1,0,0,1
06/12/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",4,,,,,"GERMANY","RUHR",51.28,8.5,1,0,0,1
06/24/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",4,,,,,"GERMANY","KIEL",54.33,10.15,1,0,0,1
07/10/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",4,,,,,"GERMANY","COLOGNE",50.93,6.95,1,0,0,1
07/16/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",4,,,,,"GERMANY","HAMBURG",53.55,10,1,0,0,1
07/16/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",4,,,,,"GERMANY","WILHELMSHAVEN",53.53,8.13,1,0,0,1
07/20/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",4,,,,,"GERMANY","AACHEN",50.78,6.08,1,0,0,1
07/22/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",4,,,,,"GERMANY","KIEL",54.33,10.15,1,0,0,1
08/28/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",4,,,,,"GERMANY","FRANKFURT AM MAIN",50.1,8.67,1,0,0,1
08/29/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",4,,,,,"GERMANY","FRANKFURT AM MAIN",50.1,8.67,1,0,0,1
08/31/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",4,,,,,"GERMANY","COLOGNE",50.93,6.95,1,0,0,1
09/20/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",4,,,,,"GERMANY","BERLIN",52.53,13.42,1,0,0,1
10/24/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",4,,,,,"GERMANY","FRANKFURT AM MAIN",50.1,8.67,1,0,0,1
11/30/1941,"ETO","GREAT BRITAIN","RAF",,"MEDIUM",4,,,,,"GERMANY","KIEL",54.33,10.15,1,0,0,1
01/10/1942,"ETO","GREAT BRITAIN","RAF",,"MEDIUM",4,,,,,"GERMANY","EMDEN",53.38,7.22,1,0,0,1
06/25/1942,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",4,,,,,"GERMANY","VECHTA",52.73,8.28,1,0,0,1
08/04/1942,"ETO","GREAT BRITAIN","RAF",,"LANCASTER",4,,,,,"GERMANY","ESSEN",51.43,7,1,0,0,1
12/17/1944,"ETO","GREAT BRITAIN","RAF",,"LIGHT",4,,,,,"GERMANY","MANNHEIM",49.48,8.47,1,0,0,1
12/29/1944,"ETO",,,,"B24",4,,,,,"GERMANY","PRUM",50.2,6.42,1,0,0,1
12/29/1944,"ETO",,,,"B24",4,,,,,"GERMANY","PRUM",50.2,6.42,1,0,0,1
12/29/1944,"ETO",,,,"B24",4,,,,,"GERMANY","PRUM",50.2,6.42,1,0,0,1
01/28/1945,"ETO",,,,"B24",4,,,,,"GERMANY","KAISERSTUHL",48.1,7.7,1,0,0,1
01/28/1945,"ETO",,,,"B24",4,,,,,"GERMANY","KAISERSTUHL",48.1,7.7,1,0,0,1
12/09/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",3,,,,,"GERMANY","BREMEN",53.08,8.72,0,1,0,1
04/09/1943,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","DUISBURG",51.43,6.75,0,1,0,1
08/05/1944,"ETO",,,,"B24",3,,,,,"GERMANY","BRUNSWICK",52.25,10.5,1,0,0,1
08/05/1944,"ETO",,,,"B24",3,,,,,"GERMANY","BRUNSWICK",52.25,10.5,1,0,0,1
08/05/1944,"ETO",,,,"B24",3,,,,,"GERMANY","BRUNSWICK",52.25,10.5,1,0,0,1
03/02/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","DARMSTADT",49.87,8.65,1,0,0,1
02/22/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","KASSEL",51.32,9.47,1,0,0,1
02/22/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","PADERBORN",51.72,8.75,1,0,0,1
02/22/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","PADERBORN",51.72,8.75,1,0,0,1
02/26/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","BREMEN",53.08,8.72,1,0,0,1
02/26/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","EMDEN",53.38,7.22,1,0,0,1
02/26/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","OLDENBURG",53.95,13.56,1,0,0,1
03/01/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","HAMBURG",53.55,10,1,0,0,1
03/01/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","BREMEN",53.08,8.72,1,0,0,1
03/01/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","LUBECK",53.87,10.67,1,0,0,1
03/01/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","OLDENBURG",53.95,13.56,1,0,0,1
03/02/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","MANNHEIM",49.48,8.47,1,0,0,1
03/02/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","STUTTGART",48.78,9.18,1,0,0,1
03/02/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","WIESBADEN",50.07,8.23,1,0,0,1
03/12/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","MAGDEBURG",52.13,11.63,1,0,0,1
03/12/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","MAGDEBURG",52.13,11.63,1,0,0,1
03/12/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","STENDAL",52.6,11.87,1,0,0,1
03/16/1945,"ETO",,,,"B25",3,,,,,"GERMANY","WERMELSKIRCHEN",51.13,7.22,1,0,0,1
03/16/1945,"ETO",,,,"B25",3,,,,,"GERMANY","WERMELSKIRCHEN",51.13,7.22,1,0,0,1
03/16/1945,"ETO",,,,"B25",3,,,,,"GERMANY","WERMELSKIRCHEN",51.13,7.22,1,0,0,1
07/23/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",3,,,,,"GERMANY","GLADBACH",50.77,6.63,1,0,0,1
07/23/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",3,,,,,"GERMANY","KASSEL",51.32,9.47,1,0,0,1
07/25/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","UNKNOWN",47.33,14.5,1,0,0,1
07/25/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",3,,,,,"GERMANY","BARGE",53.58,9.46,1,0,0,1
07/27/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",3,,,,,"GERMANY","BREMEN",53.08,8.72,1,0,0,1
07/27/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",3,,,,,"GERMANY","BREMEN",53.08,8.72,1,0,0,1
07/28/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",3,,,,,"GERMANY","HAMBURG",53.55,10,1,0,0,1
07/29/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",3,,,,,"GERMANY","MONHEIM",51.08,6.88,1,0,0,1
08/01/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",3,,,,,"GERMANY","DUISBURG",51.43,6.75,1,0,0,1
08/01/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",3,,,,,"GERMANY","HOMBERG",51.47,6.63,1,0,0,1
08/01/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",3,,,,,"GERMANY","HOMBERG",51.47,6.63,1,0,0,1
08/10/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","KREFELD",51.33,6.37,1,0,0,1
08/12/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","DORTMUND",51.52,7.45,1,0,0,1
08/13/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","BRUNSWICK",52.25,10.5,1,0,0,1
03/27/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","MAGDEBURG",52.13,11.63,1,0,0,1
08/18/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",3,,,,,"GERMANY","ESSEN",51.43,7,1,0,0,1
08/22/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",3,,,,,"GERMANY","BOTTROP",51.53,6.98,1,0,0,1
08/27/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",3,,,,,"GERMANY",,,,1,0,0,1
09/01/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","STUTTGART",48.78,9.18,1,0,0,1
09/01/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","STUTTGART",48.78,9.18,1,0,0,1
09/06/1940,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",3,,,,,"GERMANY","BERLIN",52.53,13.42,1,0,0,1
09/06/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","DORTMUND",51.52,7.45,1,0,0,1
09/14/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","MANHEIM",49.48,8.47,1,0,0,1
10/01/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","BERLIN",52.53,13.42,1,0,0,1
10/09/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","ESSEN",51.43,7,1,0,0,1
10/11/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","KIEL",54.33,10.15,1,0,0,1
10/14/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",3,,,,,"GERMANY","MAGDEBURG",52.13,11.63,1,0,0,1
03/27/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","HANNOVER",52.38,9.73,1,0,0,1
03/27/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","MAGDEBURG",52.13,11.63,1,0,0,1
10/24/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","MISBURG",52.4,9.85,1,0,0,1
10/25/1940,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",3,,,,,"GERMANY","MISBURG",52.4,9.85,1,0,0,1
10/26/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","BERLIN",52.53,13.42,1,0,0,1
10/26/1940,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",3,,,,,"GERMANY","WESSELING",50.83,6.97,1,0,0,1
10/29/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","HAMBURG",53.55,10,1,0,0,1
03/29/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","BREMEN",53.08,8.72,1,0,0,1
11/01/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","BERLIN",52.53,13.42,1,0,0,1
03/30/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","HAMBURG",53.55,10,1,0,0,1
03/30/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","HAMBURG",53.55,10,1,0,0,1
11/15/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","HAMBURG",53.55,10,1,0,0,1
11/28/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","MANNHEIM",49.48,8.47,1,0,0,1
11/28/1940,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",3,,,,,"GERMANY","STETTIN",53.42,14.57,1,0,0,1
12/10/1940,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",3,,,,,"GERMANY","MANNHEIM",49.48,8.47,1,0,0,1
02/14/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",3,,,,,"GERMANY","RUHR",51.28,8.5,1,0,0,1
02/15/1941,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",3,,,,,"GERMANY","DUSSELDORF",51.22,6.78,1,0,0,1
03/12/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","HAMBURG",53.55,10,1,0,0,1
03/18/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","KIEL",54.33,10.15,1,0,0,1
03/23/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","NARRENTHAL",,,1,0,0,1
04/15/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","SYLT ISLAND",54.9,8.28,1,0,0,1
05/16/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","COLOGNE",50.93,6.95,1,0,0,1
05/28/1941,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",3,,,,,"GERMANY","KIEL",54.33,10.15,1,0,0,1
06/12/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",3,,,,,"GERMANY","SCHWERTE",51.43,7.57,1,0,0,1
06/20/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",3,,,,,"GERMANY","SYLT ISLAND",54.9,8.28,1,0,0,1
07/10/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","COBLENZ",50.35,7.6,1,0,0,1
07/10/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",3,,,,,"GERMANY","COBLENZ",50.35,7.6,1,0,0,1
07/16/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","WILHELMSHAVEN",53.53,8.13,1,0,0,1
07/20/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","COLOGNE",50.93,6.95,1,0,0,1
08/16/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","ESSEN",51.43,7,1,0,0,1
09/07/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","KIEL",54.33,10.15,1,0,0,1
09/07/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","KIEL",54.33,10.15,1,0,0,1
09/15/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","CUXHAVEN",53.88,8.7,1,0,0,1
09/20/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","HEIDE",54.22,9.12,1,0,0,1
09/29/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",3,,,,,"GERMANY","ROSTOCK",54.08,12.13,1,0,0,1
10/01/1941,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",3,,,,,"GERMANY","KARLSRUHE",49.02,8.38,1,0,0,1
10/20/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","WILHELMSHAVEN",53.53,8.13,1,0,0,1
10/22/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","MANNHEIM",49.48,8.47,1,0,0,1
11/01/1941,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",3,,,,,"GERMANY","SYLT ISLAND",54.9,8.28,1,0,0,1
11/04/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","FLENSBURG",54.77,9.45,1,0,0,1
11/30/1941,"ETO","GREAT BRITAIN","RAF",,"MEDIUM",3,,,,,"GERMANY","BREMERHAVEN",53.55,8.58,1,0,0,1
12/01/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",3,,,,,"GERMANY","CUXHAVEN",53.88,8.7,1,0,0,1
02/21/1942,"ETO","GREAT BRITAIN","RAF",,"MEDIUM",3,,,,,"GERMANY","GIESSEN",50.6,8.68,1,0,0,1
06/01/1942,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",3,,,,,"GERMANY","RHEINE",52.3,7.43,1,0,0,1
07/02/1942,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",3,,,,,"GERMANY","VECHTA",52.73,8.28,1,0,0,1
07/02/1942,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",3,,,,,"GERMANY","WITTMUND",53.58,7.77,1,0,0,1
07/25/1942,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",3,,,,,"GERMANY","RHEINE",52.3,7.43,1,0,0,1
12/24/1944,"ETO",,,,"B24",3,,,,,"GERMANY","PRONSFELD",50.15,6.33,1,0,0,1
12/24/1944,"ETO",,,,"B24",3,,,,,"GERMANY","PRONSFELD",50.15,6.33,1,0,0,1
12/24/1944,"ETO",,,,"B24",3,,,,,"GERMANY","PRONSFELD",50.15,6.33,1,0,0,1
01/17/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","COBLENZ",50.35,7.6,1,0,0,1
01/17/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","FRANKFURT AM MAIN",50.1,8.67,1,0,0,1
01/17/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","COLOGNE",50.93,6.95,1,0,0,1
01/17/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","MANNHEIM",49.48,8.47,1,0,0,1
02/12/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","COLOGNE",50.93,6.95,1,0,0,1
02/12/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",3,,,,,"GERMANY","WIESBADEN",50.07,8.23,1,0,0,1
03/21/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",2,,,,,"GERMANY","BREMEN",53.08,8.72,0,1,0,1
11/10/1940,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",2,,,,,"GERMANY","BREMEN",53.08,8.72,1,1,0,1
10/26/1941,"ETO","GREAT BRITAIN","RAF",,"MANCHESTER",2,,,,,"GERMANY","HAMBURG",53.55,10,0,1,0,1
04/17/1942,"ETO","GREAT BRITAIN","RAF",,"MEDIUM",2,,,,,"GERMANY","EMDEN",53.38,7.22,0,1,0,1
06/02/1942,"ETO","GREAT BRITAIN","RAF",,"MEDIUM",2,,,,,"GERMANY","OBERHAUSEN",48.39,10.88,0,1,0,1
06/28/1943,"ETO","GREAT BRITAIN","RAF",,"MEDIUM",2,,,,,"GERMANY","COLOGNE",50.93,6.95,0,1,0,1
02/16/1945,"ETO","USA","8 AF",,"B24",2,,,,,"GERMANY","BURGSTEINFURT",52.17,7.35,1,0,0,1
02/16/1945,"ETO","USA","8 AF",,"B24",2,,,,,"GERMANY","BURGSTEINFURT",52.17,7.35,1,0,0,1
02/16/1945,"ETO","USA","8 AF",,"B24",2,,,,,"GERMANY","BURGSTEINFURT",52.17,7.35,1,0,0,1
02/20/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",2,,,,,"GERMANY","OSNABRUCK",52.28,8.05,1,0,0,1
08/04/1944,"ETO",,,,"B24",2,,,,,"GERMANY","WISMAR",53.88,11.47,1,0,0,1
08/04/1944,"ETO",,,,"B24",2,,,,,"GERMANY","WISMAR",53.88,11.47,1,0,0,1
08/04/1944,"ETO",,,,"B24",2,,,,,"GERMANY","WISMAR",53.88,11.47,1,0,0,1
08/05/1944,"ETO",,,,"B17",2,,,,,"GERMANY","FREISEN",49.55,7.25,1,0,0,1
08/05/1944,"ETO",,,,"B17",2,,,,,"GERMANY","FREISEN",49.55,7.25,1,0,0,1
08/05/1944,"ETO",,,,"B17",2,,,,,"GERMANY","FREISEN",49.55,7.25,1,0,0,1
08/06/1944,"ETO",,,,"B24",2,,,,,"GERMANY","HAMBURG",53.55,10,1,0,0,1
08/06/1944,"ETO",,,,"B24",2,,,,,"GERMANY","HAMBURG",53.55,10,1,0,0,1
02/18/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",2,,,,,"GERMANY","EISENACH",50.97,10.33,1,0,0,1
02/18/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",2,,,,,"GERMANY","GOTHA",50.95,10.72,1,0,0,1
02/18/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",2,,,,,"GERMANY","ERFURT",50.97,11.03,1,0,0,1
08/15/1944,"ETO","USA","8 AF",,"B24",2,,,,,"GERMANY","EWIGHAUSEN",48.03,12.3,1,0,0,1
08/15/1944,"ETO","USA","8 AF",,"B24",2,,,,,"GERMANY","EWIGHAUSEN",48.03,12.3,1,0,0,1
08/15/1944,"ETO","USA","8 AF",,"B24",2,,,,,"GERMANY","EWIGHAUSEN",48.03,12.3,1,0,0,1
08/15/1944,"ETO",,,,"B24",2,,,,,"GERMANY","PLANTLUNNE",52.45,7.45,1,0,0,1
08/15/1944,"ETO",,,,"B24",2,,,,,"GERMANY","PLANTLUNNE",52.45,7.45,1,0,0,1
08/15/1944,"ETO",,,,"B24",2,,,,,"GERMANY","PLANTLUNNE",52.45,7.45,1,0,0,1
08/15/1944,"ETO",,,,"B24",2,,,,,"GERMANY","WITTMUND",53.58,7.77,1,0,0,1
08/15/1944,"ETO",,,,"B24",2,,,,,"GERMANY","WITTMUND",53.58,7.77,1,0,0,1
08/15/1944,"ETO",,,,"B24",2,,,,,"GERMANY","WITTMUND",53.58,7.77,1,0,0,1
02/22/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",2,,,,,"GERMANY","GOTTINGEN",50.88,8.77,1,0,0,1
08/16/1944,"ETO",,,,"B24",2,,,,,"GERMANY","DESSAU",51.83,12.23,1,0,0,1
08/16/1944,"ETO",,,,"B24",2,,,,,"GERMANY","DESSAU",51.83,12.23,1,0,0,1
08/16/1944,"ETO",,,,"B24",2,,,,,"GERMANY","DESSAU",51.83,12.23,1,0,0,1
08/16/1944,"ETO",,,,"B24",2,,,,,"GERMANY","MAGDEBURG",52.13,11.63,1,0,0,1
08/16/1944,"ETO",,,,"B24",2,,,,,"GERMANY","MAGDEBURG",52.13,11.63,1,0,0,1
03/07/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",2,,,,,"GERMANY","OSNABRUCK",52.28,8.05,1,0,0,1
02/24/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",2,,,,,"GERMANY","ERFURT",50.97,11.03,1,0,0,1
03/10/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",2,,,,,"GERMANY","EMDEN",53.38,7.22,1,0,0,1
08/24/1944,"ETO",,,,"B24",2,,,,,"GERMANY","BRUNSWICK",52.25,10.5,1,0,0,1
08/24/1944,"ETO",,,,"B24",2,,,,,"GERMANY","BRUNSWICK",52.25,10.5,1,0,0,1
08/24/1944,"ETO",,,,"B24",2,,,,,"GERMANY","BRUNSWICK",52.25,10.5,1,0,0,1
08/24/1944,"ETO",,,,"B24",2,,,,,"GERMANY","BRUNSWICK",52.25,10.5,1,0,0,1
08/24/1944,"ETO",,,,"B24",2,,,,,"GERMANY","BRUNSWICK",52.25,10.5,1,0,0,1
08/24/1944,"ETO",,,,"B24",2,,,,,"GERMANY","BRUNSWICK",52.25,10.5,1,0,0,1
08/25/1944,"ETO",,,,"B24",2,,,,,"GERMANY","WISMAR",53.88,11.47,1,0,0,1
08/25/1944,"ETO",,,,"B24",2,,,,,"GERMANY","WISMAR",53.88,11.47,1,0,0,1
08/25/1944,"ETO",,,,"B24",2,,,,,"GERMANY","WISMAR",53.88,11.47,1,0,0,1
08/26/1944,"ETO","USA","9 AF",,"B24",2,,,,,"GERMANY","ALZEY",49.75,8.12,1,0,0,1
08/26/1944,"ETO","USA","9 AF",,"B24",2,,,,,"GERMANY","ALZEY",49.75,8.12,1,0,0,1
08/26/1944,"ETO","USA","9 AF",,"B24",2,,,,,"GERMANY","ALZEY",49.75,8.12,1,0,0,1
08/26/1944,"ETO",,,,"B24",2,,,,,"GERMANY","EHRANG",49.83,6.63,1,0,0,1
